Mouse Action,Traveled Distance,Elapsed Time,length_of_line,largest_deviation,User
2,386.3402381,2.418,143.1782106,75.50031497,35
2,155.1777464,4.773,89.05054744,17.45076302,35
2,102.8046865,1.061,74.33034374,10.89729926,35
2,111.8177926,3.557,79.40403012,19.04185465,35
2,546.4046515,2.793,161.1862277,214.3173179,35
2,604.6156058,1.965,432.1157252,178.6836153,35
2,207.5505245,1.17,186.096749,33.75663483,35
2,309.3653856,1.123,291.4961406,27.1324347,35
2,858.6358913,1.466,265.5729655,178.8962213,35
2,529.1741968,4.727,454.6042235,82.42334335,35
2,660.0596922,1.84,1.414213562,125.8650071,35
2,114.4951784,1.28,3,17,35
2,115.9202587,0.874,109.658561,15.39323501,35
2,629.9761084,4.103,398.3277545,178.6518745,35
1,383.0991318,1.217,301.1245589,68.63604906,35
2,318.2301594,1.326,262.1316463,43.49341318,35
2,604.905805,0.983,82,144.5121951,35
2,546.0316562,1.903,517.0348151,58.30168322,35
2,793.2961865,2.559,430.9454722,263.3720675,35
2,339.6445966,0.796,330.8201929,20.88445672,35
2,517.7857614,1.56,485.2020198,35.42235873,35
2,752.4794123,7.629,220.0090907,273.4796085,35
2,703.9405211,1.139,591.4093337,74.10941543,35
2,619.3969585,1.451,469.2973471,127.1517948,35
2,470.6415337,1.529,468.2734244,14.59830869,35
2,405.276165,1.014,358.8997074,31.72474027,35
2,186.4431905,0.748,161.6075493,36.60101291,35
2,461.6360772,3.322,99.72963451,169.147316,35
2,383.1311713,1.17,157.0509471,123.1829566,35
2,304.6462589,1.56,140.1748908,96.57935117,35
1,1457.568916,4.851,1232.209398,134.0129367,35
3,445.8975701,1.202,445.3638962,6.749536785,35
2,1497.728844,2.028,1165.545366,69.24826983,35
2,589.3958852,2.403,530.8267137,68.66082482,35
2,771.7204252,3.884,585.8984554,143.8508657,35
2,219.2181921,1.263,216.9262548,6.647420349,35
1,506.2400164,1.233,267.7480159,77.87546037,35
2,59.32095398,1.7,42.05948169,10.12851283,35
2,446.9329166,9.345,411.6551955,44.83363796,35
2,900.2563893,3.729,615.5233546,170.7360074,35
5,307.9104305,5.007,273.4849173,17.93151903,35
2,1117.459331,1.373,684.0182746,260.9023861,35
2,555.9509651,2.262,392.4296115,58.42831256,35
2,1369.473228,17.94,734.6870082,308.8281098,35
2,624.0421093,23.509,132.0605922,84.96100023,35
2,2177.349627,16.895,234.6167087,700.4488338,35
2,1586.361047,28.251,324.4518454,254.9222671,35
2,919.8541583,5.897,340.9824042,121.2789853,35
2,338.8422459,2.309,234.0939982,61.82132011,35
2,2336.658394,22.916,330.5102116,908.1232271,35
2,686.657308,2.496,7,67,35
2,3136.749077,184.986,99.0403958,309.4898779,35
2,296.6851694,2.215,261.8854712,18.84793371,35
2,2390.884984,8.08,245.8800521,525.0527602,35
2,493.1379852,2.871,208.4250465,52.94949041,35
2,461.4786618,1.498,417.0431632,86.10619515,35
2,1196.328588,4.087,273.9069185,502.6342553,35
2,4350.017172,98.077,445.2246624,538.683097,35
2,40.2655803,1.576,27.45906044,9.432223677,35
2,119.0376103,2.231,97.52948272,10.70445542,35
2,1442.78457,89.966,487.4525618,401.4195746,35
2,735.4049115,13.338,291.1717706,221.6183247,35
2,2708.991612,72.042,265.6689669,165.1980677,35
2,1002.219214,3.744,138.1339929,146.1624295,35
2,1682.584303,42.884,284.9298159,317.0780836,35
2,1506.421834,42.541,165,417,35
2,1278.808219,14.446,543.8428082,326.2909748,35
2,890.7547186,0.921,15.23154621,218.6252107,35
2,710.108585,8.268,271.6707566,113.3578026,35
2,1970.51601,24.227,216.3908501,431.0949375,35
2,903.9180672,19.032,255.6442841,249.9371352,35
2,406.9125397,8.799,154.9838701,164.9461972,35
5,56.15564073,1.435,54.74486277,3.287979746,35
2,1187.575924,26.941,189.2828571,397.8067594,35
2,51.40963742,1.435,6.08276253,4.603171645,35
2,313.8886744,0.967,118.1058847,26.82338825,35
2,662.3376251,5.07,264.7640459,179.6694103,35
2,178.2143194,2.153,8.602325267,16.85590762,35
5,139.6356952,0.842,136.6930869,11.36853396,35
2,985.0318278,35.131,240.6345777,58.64493845,35
2,2007.737741,46.597,183.9184602,236.9038973,35
2,478.3148242,1.685,400.9588508,40.7822398,35
1,2675.509898,4.243,446.03251,558.7126373,35
3,382.8983205,1.716,63.00793601,16.47411526,35
2,1320.300671,4.68,611.993464,144.1191862,35
2,79.01112691,0.921,25.61249695,17.33528757,35
2,180.7284334,2.995,97.74456507,13.06466502,35
2,889.4782423,7.582,550.313547,254.5021847,35
2,373.2368132,1.42,342.8964858,55.06909747,35
2,162.5632076,0.671,155.5956298,21.74868282,35
2,33.65247584,3.01,21.9317122,8.024909246,35
2,107.723927,6.178,107.0794098,3.530090432,35
2,1496.992867,8.393,222.2521091,313.8687875,35
2,225.3079787,1.201,200.1449475,25.53149637,35
2,964.3540072,3.494,221.3820228,238.632746,35
2,123.2883407,2.012,24.75883681,28.43429219,35
2,902.9646467,6.474,664.4004816,127.4622797,35
2,290.7042199,1.716,61.03277808,128.3900266,35
2,1079.842382,4.805,379.3481251,211.4785726,35
2,47.72100421,1.092,25.70992026,18.74762718,35
2,1140.862162,9.267,32.80243893,172.2432899,35
2,1754.063893,10.078,748.8404369,129.3746908,35
2,1247.710789,3.322,1038.9153,110.2216899,35
2,137.6662545,1.357,42.72001873,45.92694616,35
2,93.17721823,0.811,22.627417,30.40559159,35
5,63.93825931,1.06,60.20797289,8.968911824,35
2,727.6419674,12.261,387.5938596,182.3919504,35
1,164.3299838,0.702,141.0567262,34.06430966,35
1,1611.584999,6.443,72.11102551,174.2868017,35
3,150.5191553,1.139,115.3169545,12.30521571,35
5,807.7176951,24.414,233.4994647,130.5099352,35
2,403.758341,2.09,304.3566986,17.57805898,35
5,1183.371832,39.188,192.8989373,289.5350321,35
2,2142.517641,46.894,103.406963,282.6018592,35
2,515.9875609,1.31,38.07886553,65.67947772,35
2,918.5655835,17.238,94.19129471,211.4420453,35
2,72.25360172,1.155,70.57619995,4.392415576,35
2,91.16357302,11.263,73.60027174,20.47546788,35
2,250.7763446,94.224,110.8016245,23.50146048,35
2,1511.420797,43.664,312.3395588,216.1941967,35
2,989.3957738,13.276,336.6927383,155.8988182,35
2,1021.970767,1.654,289.1712296,134.0797287,35
2,515.0199048,3.447,457.6953135,75.5305964,35
2,114.9997712,6.349,38.60051813,16.45055638,35
2,2872.761222,15.741,114.1577855,579.0932233,35
2,225.7783744,1.482,94.81033699,77.73413991,35
1,2020.454489,371.313,355.8005059,173.338708,35
1,617.9396443,1.482,222.0202693,144.1625132,35
1,767.7370533,12.792,133.7535046,129.8358503,35
1,5602.088482,213.035,185.6906029,855.7837474,35
1,1535.895475,12.855,668.4347388,342.4103906,35
1,176.4410002,3.447,94.72592042,31.41695522,35
2,238.9685024,7.301,44.91102315,98.26095446,35
1,2457.232037,8.112,687.4743632,131.7634589,35
2,1140.661522,13.01,163.0030675,227.5785393,35
2,552.7734991,19.142,119.6411301,183.2563767,35
2,453.8279292,5.772,317.6538997,45.35124553,35
2,723.3795681,24.227,475.2031145,155.1378721,35
2,588.6130001,1.606,56.56854249,105.217489,35
2,1719.753909,16.567,535.1130722,261.9894884,35
2,36.06620756,1.014,27.01851217,9.771078375,35
2,3268.625079,62.837,214.2731901,492.6421264,35
2,984.2990442,4.649,83.35466394,243.8015948,35
2,322.4622363,20.936,27.20294102,75.65358461,35
2,324.6937059,8.393,81.0061726,50.35418745,35
2,533.4592407,1.716,369.1679834,84.63897575,35
5,1105.282221,15.663,403.267901,158.3637077,35
2,242.3916515,0.936,37.44329045,107.0952887,35
2,479.7491037,1.684,424.1992456,65.78276668,35
2,869.7104533,3.604,531.7743883,99.34288143,35
2,336.1736986,1.919,229.5582715,52.30044608,35
2,149.9090671,4.462,26.90724809,13.60228288,35
2,2515.971768,442.231,139.5170241,261.5236402,35
2,2905.451522,238.931,445.1123454,433.1445803,35
2,1267.187078,167.03,476.4472689,155.8997288,35
2,893.023871,2.886,520.1326754,223.5333512,35
2,368.5987767,1.232,148.9731519,65.44803458,35
2,851.4481427,9.266,284.0035211,211.6347,35
2,521.4180648,1.497,432.4037465,119.9457692,35
5,454.9438915,2.106,277.0739973,44.45743779,35
2,568.3870924,4.945,491.5384013,122.7086222,35
2,3221.341832,99.091,177.7245059,1110.268947,35
2,1595.765151,6.396,298.1358751,69.58907577,35
2,813.1946761,27.269,570.8003153,48.32863483,35
2,714.2232342,3.666,400.535891,78.84686668,35
2,312.9854718,0.811,311.4305701,12.11505986,35
2,388.0403306,1.638,375.6181572,20.49687922,35
5,921.5296841,6.646,362.0842443,102.8545168,35
2,1605.598095,14.54,132.0340865,343.4567633,35
1,578.7802256,10.499,198.9095272,182.429673,35
5,1553.610488,18.611,235.9830502,151.2312006,35
2,576.1811461,2.246,249.6898076,47.79930794,35
2,1939.276925,24.289,146.4137972,318.057457,35
2,91.44112224,1.092,23.02172887,5.69027638,35
2,180.7487747,5.475,23.34523506,60.18358763,35
2,1418.042262,6.084,255,447,35
2,421.5434538,5.507,282.1435805,47.60342226,35
2,1311.640807,29.266,375.1333096,434.4855437,35
1,1038.237108,15.241,254.0177159,133.6206015,35
2,302.9641024,0.936,216.4532282,87.05806865,35
2,137.3423368,1.638,124.016128,15.61087281,35
1,1280.253983,4.712,95.0210503,191.5891262,35
1,700.4054918,2.355,103.8701112,218.0319222,35
2,639.949284,3.135,213.3846292,180.5612716,35
5,847.9736895,11.17,405.0839419,181.2241672,35
2,1141.093879,4.29,356.1151499,280.4177245,35
2,416.7532618,1.154,291.6058984,139.3936138,35
2,719.5356321,4.681,14.14213562,96.73220767,35
2,1292.178221,4.852,72.0624729,191.7086584,35
2,1340.92751,2.901,222.6072775,182.3929588,35
2,415.6548742,4.228,237.2277387,88.44665517,35
2,2391.133578,6.989,181.1215062,985.2115509,35
2,241.5824017,0.952,176.1192778,66.7218271,35
2,3214.968327,8.799,169.9558766,1000.365526,35
2,484.5829072,2.137,183.5755975,156.6112293,35
1,4356.081631,30.81,358.6697645,126.7126602,35
1,155.905115,1.124,38.32753579,29.69144706,35
2,1329.180356,7.878,342.001462,269.81756,35
2,2667.437259,17.504,493.6162477,431.1507188,35
2,465.8262915,4.634,7.615773106,93.4901802,35
1,4350.889387,334.591,266.6552081,286.7523217,35
2,2927.15543,17.425,124.9079661,402.5844112,35
1,1473.628109,23.572,192.501948,381.6480859,35
1,734.6402335,46.862,127.8827588,237.6395402,35
2,167.3252642,5.569,34.4818793,69.07976156,35
1,684.6279971,2.964,131.5180596,120.2876628,35
1,77.51931785,2.808,49.36598019,16.9955098,35
5,557.3928385,37.003,383.4436073,101.2221856,35
1,439.9723373,0.89,360.6272314,107.3795782,35
2,1169.961801,1.997,264.3785165,271.3382348,35
2,412.0327833,2.511,323.6309627,35.01210115,35
2,533.1240467,1.872,252.4836628,221.0043984,35
2,775.6619049,4.29,610.6144446,93.93325118,35
1,160.6888304,0.999,154.3243338,7.192644042,35
2,265.7210947,1.903,222.0720604,43.62547897,35
2,578.4621951,1.591,418.2941549,62.17395031,35
2,1184.624693,3.089,277.0884335,424.950975,35
1,135.7043251,3.323,50.24937811,9.592158514,35
1,89.4628073,0.718,85.08818954,7.944698361,35
2,659.5954262,10.125,340.3586344,53.40837036,35
2,1193.603088,3.9,526.459875,251.7304856,35
2,855.3509007,11.31,207.5114455,307.6215862,35
2,2951.109696,11.045,272.4187952,439.2795288,35
2,1358.707953,44.585,355.0774563,126.5977302,35
2,784.0232522,18.08,263.5773131,184.5644431,35
2,584.3308154,41.637,188.2153022,127.4710383,35
2,490.3728641,1.498,401.8681376,88.29761975,35
2,482.9846851,1.872,263.6000759,44.40818145,35
2,2148.8498,1.451,216.0023148,280.4044024,35
1,966.2942526,12.964,649.5729366,118.3454477,35
1,1319.669964,10.889,465.6189429,167.6220463,35
2,237.6126353,2.325,195.1665955,52.05808901,35
2,1226.955409,10.545,555.2666026,188.6463178,35
2,1082.571323,33.821,347.0389027,112.94411,35
2,1253.070182,9.812,150.6320019,161.9045069,35
2,3995.602186,52.666,306.6153943,148.7694384,35
2,449.7177433,1.201,349.4066399,34.6015176,35
2,2864.634386,42.448,308.4493475,534.6842239,35
2,986.4729106,13.291,220.6173157,139.8439642,35
2,1212.444822,12.574,201.5564437,223.7487384,35
2,96.20189102,1.669,18.11077028,7.288480721,35
2,430.1400573,3.542,418.2403615,9.322390565,35
2,1855.741369,76.596,227.1079039,434.1592623,35
2,1317.429171,54.912,507.962597,262.5606704,35
2,802.1076861,1.544,534.2518133,241.7399376,35
2,1314.213245,3.136,583.2495178,408.2197974,35
2,744.6084784,2.152,578.8790893,141.9173736,35
2,111.6440115,1.17,94.14881837,12.15097566,35
5,162.8878374,119.325,11.66190379,33.61372269,35
2,2234.628225,31.075,285.0982287,223.1336206,35
2,2365.370126,57.44,51.7880295,373.4067541,35
2,1806.891002,52.447,151.3803158,151.1689276,35
2,956.1422579,21.232,284.0281676,157.0689287,35
2,114.30376,2.152,70.06425622,23.26435886,35
2,885.2856793,27.799,88.36288814,87.00485195,35
2,6727.038354,246.357,287.8506557,682.8714686,35
2,576.8708491,1.42,506.6142517,69.59535758,35
2,1759.804555,11.934,493.4136196,496.7495632,35
5,672.9329761,2.199,529.7480533,53.07994965,35
2,559.5773764,1.17,535.0682199,20.11519204,35
2,549.5373479,1.107,524.2985791,34.19616363,35
2,1393.963326,7.472,318.7789203,224.5129632,35
2,706.9493147,29.094,55.07267925,201.0071082,35
1,407.3798385,5.319,2.828427125,186.6761902,35
3,399.3036326,1.373,82.73451517,113.2900819,35
5,920.9515535,17.628,185.3105502,112.1576725,35
2,287.2760297,1.607,181.1767093,21.09542675,35
5,244.7221266,4.056,168.4339633,69.64747352,35
2,826.8722752,17.816,96.42613754,209.2482445,35
2,377.2718419,5.601,11.04536102,172.6516677,35
2,3975.804523,54.46,358.7338847,366.374646,35
2,523.0418836,7.269,345.0797009,67.66552752,35
2,377.0817064,1.389,348.7692647,23.45390156,35
2,360.1356017,2.496,323.8672568,28.07014235,35
5,1216.703627,2.371,240.7405242,341.9116921,35
2,264.4647607,0.842,258.0620081,18.03442527,35
2,45.42590934,0.842,35.12833614,11.47221999,35
1,181.0200073,1.966,120.1499064,6.741578287,35
2,432.7338876,2.168,179.3348823,84.5680428,35
2,106.5291227,0.968,59.94163828,4.95481953,35
1,62.78737967,2.356,59.13543777,6.155361552,35
2,156.2523555,1.357,146.860478,5.229453223,35
2,2637.004662,83.617,135.9779394,809.543081,35
2,369.8377403,1.216,126.6688596,95.46150518,35
1,419.4115217,1.419,355.3378674,79.94644705,35
2,402.4600053,1.436,354.3557534,47.27452521,35
5,283.6545932,6.864,119.2057046,6.459422415,35
2,306.5162972,1.232,24.0208243,79.38944877,35
2,254.7793229,1.466,71.78439942,72.16052571,35
5,98.96261228,2.777,73.23933369,27.44426934,35
2,97.04332868,0.717,79.81227976,22.8912143,35
5,189.6836634,1.311,110.440029,72.67292552,35
2,168.4672723,0.983,93.00537619,47.84669642,35
1,154.2872566,1.825,100.6578363,35.02956283,35
2,484.0415946,3.245,279.2436212,75.26044787,35
2,218.0844137,1.217,198.3053202,3.328201177,35
5,90.9795522,1.794,40.70626487,21.61829396,35
2,373.6639432,7.004,298.4292211,106.249649,35
2,639.7399357,2.512,279.4065139,259.7076174,35
2,1882.488845,10.421,503.1152949,240.4220289,35
2,1284.342043,7.722,414.2764777,160.1708124,35
2,637.6271523,3.011,478.023012,87.22592627,35
1,1370.538729,1.903,519.2041988,301.3611993,35
2,544.0059564,1.419,506.5224575,77.01139292,35
5,96.46018879,2.871,79.55501241,15.64954818,35
2,559.4464052,16.864,405.3171598,153.9066346,35
2,192.2832386,1.841,155.4670383,43.59766593,35
2,878.788527,3.105,210.857772,270.1252103,35
1,364.0067944,3.057,201.0397971,75.09458436,35
1,251.6356515,1.28,245.3589208,18.86623884,35
2,1074.114231,2.949,175.6843761,437.614327,35
2,187.3058305,1.17,120.9173271,29.16041963,35
2,567.5587229,1.81,375.0466638,106.1041301,35
5,596.9018562,2.464,439.2004098,84.26221645,35
2,488.415618,24.087,330.3937045,59.55319284,35
2,390.2940149,1.56,55.47071299,130.3751044,35
2,1804.533203,99.654,365.8756619,353.1855585,35
2,521.4927115,4.649,265.4147697,196.5188299,35
2,510.1288311,10.562,114.629839,188.1185578,35
2,1047.940556,4.945,222.4230204,205.1586204,35
2,652.4367495,1.513,493.811705,139.5734433,35
2,786.8942842,5.226,385.4789229,101.2999614,35
1,29.76086657,0.655,23.02172887,8.166198164,35
2,722.6206579,1.576,57.97413216,38.68966928,35
2,105.0580085,2.075,72.06941099,20.88264604,35
2,246.6120699,4.165,40.60788101,99.83283785,35
2,227.458785,4.056,197.7675403,34.84899488,35
2,107.1560728,0.952,105.7591604,5.890742683,35
2,400.0212963,1.45,328.4021924,22.77694903,35
2,716.1153236,1.467,18.60107524,325.3037753,35
5,471.0248359,2.777,439.9022619,28.92688013,35
2,399.8975914,1.81,333.2041416,71.35565568,35
2,597.0970351,2.824,44.55333882,198.8178717,35
2,1076.838695,3.869,374.6465001,352.6844638,35
2,1422.990134,316.667,312.2002562,214.6538917,35
2,153.4874068,0.78,110.5486318,43.98064381,35
2,223.8667215,3.385,208.6935552,4.992966835,35
2,276.7635253,1.435,269.8166044,13.04219215,35
2,543.1490603,0.796,482.4033582,81.80913198,35
1,500.3154633,11.279,361.6019911,20.1713491,35
2,552.8964665,43.993,163.4870025,51.36799788,35
2,50.48444993,1.201,50.24937811,2.189081818,35
2,85.26421345,23.65,71.16881339,5.493979474,35
5,121.2702978,63.227,40.26164428,6.060358547,35
2,1443.189932,5.865,181.3422179,392.2693834,35
2,1086.404396,21.934,552.4499977,176.126347,35
2,392.9719775,1.654,311.3615262,56.52271883,35
2,736.6191079,1.809,266.0864521,268.2474039,35
2,525.8782202,0.967,473.0010571,32.76314031,35
2,1035.959103,8.845,489.1676604,190.5031905,35
2,1823.516311,6.068,192.3538406,466.7959824,35
2,2508.943647,92.868,547.252227,220.0082413,35
2,385.2829914,2.168,320.4512443,4.406286525,35
2,485.2400595,1.467,297.6054435,127.8908059,35
2,494.1258039,1.935,480.3352996,30.77641808,35
2,685.6164806,2.761,560.3293674,133.2448455,35
2,37.13773243,1.279,34.0147027,6.350195146,35
2,149.7216352,3.292,74.00675645,30.8350225,35
2,188.6010449,1.669,37.12142239,32.11083852,35
1,615.0215342,3.635,159.6652749,163.5734509,35
2,439.0918195,2.325,83.81527307,130.584792,35
2,37.30241443,1.061,5.830951895,2.743977362,35
5,43.65987166,1.809,27.01851217,1.702536383,35
2,1023.738251,14.851,416.9148594,230.413951,35
2,439.0442065,5.445,230.5515127,102.5497501,35
2,25.26223509,0.686,23.76972865,2.482148655,35
2,77.28010989,1.077,77.02596965,1.81756881,35
2,1529.774601,3.369,460.3520392,280.5722339,35
2,624.3945335,1.497,453.5339017,91.67782131,35
5,1235.593518,6.396,414.2957881,175.6474531,35
2,485.8638836,1.092,459.8608485,30.06126754,35
2,395.5554912,2.699,277.9946043,21.80617863,35
2,677.7100934,5.928,606.1328237,119.1867478,35
2,554.3375839,2.402,475.1641822,15.98815796,35
2,152.2192921,1.716,7.280109889,14.42285921,35
1,2747.493141,8.221,506.5273931,491.8509904,35
2,1232.608375,69.732,511.8124657,349.065355,35
2,1207.780396,10.608,216.2059204,77.80545497,35
2,1987.491425,9.969,263.1368465,133.52748,35
2,1282.57654,2.823,241.8201811,514.431837,35
2,1388.719384,7.878,241.4808481,476.1909729,35
2,1908.404602,26.006,268.9609637,197.7610404,35
2,443.1999973,1.248,6.08276253,48.00450429,35
2,900.2976896,3.37,195.0025641,349.5389936,35
2,1128.845981,5.382,208.4706214,204.8729922,35
2,274.5715444,1.217,268.7787194,13.30462474,35
2,104.1796082,0.936,95.75489544,16.10361531,35
2,607.4776484,3.9,517.8233289,22.04806034,35
2,1505.122927,59.827,643.5254463,412.3846253,35
2,213.1666134,2.496,202.0099007,20.29603492,35
2,381.0402312,2.309,219.020547,120.1668079,35
2,245.2299261,5.944,180.9226354,56.89172047,35
1,692.3903012,1.653,188.8067795,92.32719314,35
2,318.4861529,1.389,142.0563269,45.26373547,35
2,254.4226111,1.42,227.2993621,33.44048101,35
2,32.96329313,1.076,9.433981132,13.67397265,35
2,698.4621214,2.262,39.45883931,241.6188658,35
2,3121.104122,6.287,371.3233093,270.0396056,35
2,979.3560907,1.778,448.2164656,155.2553405,35
2,629.1313594,2.621,258.0484451,120.4696273,35
2,268.2026291,1.482,221.4610575,58.45723011,35
2,422.0899923,2.028,379.4008434,29.47278635,35
5,244.6898763,2.511,149.8165545,12.96919427,35
2,400.0878823,1.887,380.8411742,24.48264692,35
5,320.528345,2.59,311.777164,33.59450662,35
2,1710.065793,11.014,166.2077014,285.9975778,35
2,229.1850444,1.638,180.1887899,47.94970878,35
2,148.5654085,9.438,44.40720662,29.00430128,35
2,216.4404839,3.681,151.4760707,31.58254619,35
2,73.28861506,2.309,43.27817002,25.87909793,35
2,85.70801972,1.279,82.02438662,8.290217435,35
2,470.5427749,3.9,242.9897117,97.51030129,35
5,159.7493658,6.771,23.60084744,18.8976265,35
1,231.2757743,52.572,213.9532659,16.37740833,35
2,470.3847811,3.619,207.3282422,88.6468713,35
2,209.9507341,1.123,115.4339638,66.95603049,35
2,3972.953839,24.211,81.0246876,472.9175901,35
2,1236.369125,15.46,152.502459,186.0888027,35
2,354.0731944,1.513,23.76972865,97.39278198,35
2,571.4608271,4.04,204.6582517,96.65869728,35
2,513.7146136,2.714,223.7722056,166.5130837,35
2,1943.565828,21.716,228.8449257,355.9572045,35
2,607.0423177,4.743,371.7337757,75.46529757,35
2,1050.939359,1.435,945.6431674,180.6368469,35
2,1018.031164,6.521,424.4443426,77.98195588,35
2,410.9916382,1.654,320.9376887,59.45079271,35
2,105.0917388,0.999,56.32051136,10.36922403,35
2,573.0456314,9.812,79.30952024,125.2182584,35
2,467.0467194,9.111,91.30169768,141.2898153,35
2,890.6464664,30.17,148.4856895,76.53262772,35
2,352.7550445,2.216,96.02083107,108.4764617,35
2,929.7698821,8.315,86.05230967,71.96785332,35
2,101.7974283,0.858,93.52005133,14.53164301,35
2,860.3726883,13.759,444.0461688,79.11789915,35
2,703.8199208,204.361,235.0531855,107.082148,35
1,2769.212896,106.798,292.7746574,369.154219,35
3,57.99416001,1.342,17,15.17647059,35
1,474.0585564,16.63,34.43835072,42.33652221,35
3,42.06225775,0.999,40.60788101,4.531140149,35
1,1399.966537,55.957,26.2488095,181.6463334,35
1,149.1103483,1.466,32.44996148,39.93841413,35
1,294.9014617,3.229,13.45362405,99.08110969,35
2,175.5986071,2.605,154.870914,25.27911729,35
2,36.31883051,0.951,8.602325267,13.01973554,35
3,26.81736672,1.419,12.04159458,7.224956747,35
2,715.6444186,4.649,185.5397532,114.3798008,35
2,1081.397305,8.846,785.6436851,173.0937352,35
2,1592.677126,4.602,839.0566131,361.7777338,35
2,1442.989991,15.507,432.4118407,72.34306986,35
2,67.41421356,0.936,65.00769185,0.984498883,35
2,1519.713776,34.321,377.3022661,149.9566928,35
2,1444.543352,8.097,411.5337167,263.8714535,35
2,1217.625233,19.563,257.7207791,396.778251,35
2,1541.8078,4.118,476.7074575,432.7685602,35
2,2278.729708,3.011,614.3695956,642.4715722,35
2,1389.124239,2.59,503.361699,396.5120914,35
2,430.9012803,0.858,424.3229902,31.4901627,35
2,974.6764536,1.544,853.6609397,201.008377,35
2,575.8784194,7.722,474.0147677,94.85358487,35
2,317.8357081,0.999,301.9552947,36.20403481,35
2,511.5202304,1.373,485.8075751,16.74119634,35
2,613.7187777,2.184,452.1172414,80.76002562,35
2,377.8887678,1.357,142.4254191,152.3885283,35
2,893.223904,1.248,700.4262988,72.37306779,35
2,1742.095754,5.039,297.7549328,104.6666119,35
2,1651.047395,4.899,643.7701453,146.8381233,35
2,897.421129,2.481,825.6712421,112.8548449,35
2,928.8367746,2.246,816.9485908,44.81310135,35
2,411.1220966,1.84,324.9692293,67.10481496,35
2,920.7174292,2.231,417.5943007,247.6446633,35
1,1143.448159,6.412,328.5909311,96.34471619,35
3,50.79670155,1.201,49.04079934,3.262589561,35
2,122.9407735,1.279,51.2445119,26.91019875,35
2,151.5876485,2.184,50.53711507,29.93839276,35
2,1290.045865,2.169,238.8911886,442.8459694,35
2,110.6142241,0.905,96.83491106,25.00131382,35
2,198.02121,2.043,104.4844486,32.10047088,35
2,184.8153963,3.338,140.431478,17.3322964,35
2,29,1.404,21.1896201,5.993500563,35
2,200.7631276,1.497,139.3161871,47.28093795,35
2,194.1277761,2.558,126.574089,37.06129776,35
2,225.9016818,1.716,124.8439025,40.57066382,35
2,189.1249041,1.263,160.8508626,44.29569034,35
2,564.3644459,0.998,555.7445456,19.07711031,35
2,1458.9989,3.042,930.7083324,164.1996689,35
5,691.7948868,5.117,302.9785471,152.9943306,35
2,296.6172987,1.497,277.0649743,17.57349521,35
1,254.2448755,1.154,204.8828934,31.90603126,35
2,314.8916279,0.78,291.4961406,49.49979773,35
2,64.0370792,1.31,51.0881591,9.101913402,35
2,1580.089404,5.881,555.4574691,181.4018275,35
2,2740.681192,16.24,808.282129,284.1087187,35
2,997.1110848,1.997,857.8904359,63.02436504,35
2,967.4255314,2.216,906.2825167,115.7431574,35
2,918.2768397,1.17,901.4682468,43.174011,35
2,503.5564146,1.872,52.47856705,197.0518743,35
2,825.8195638,2.496,677.1447408,176.990225,35
2,370.4833998,0.858,359.2714851,20.10179015,35
2,312.2790178,0.733,290.3308458,44.87983344,35
2,1257.388669,4.634,170.9883037,197.9024253,35
2,38.64709647,1.545,36.49657518,3.616777721,35
2,38.42610201,1.123,34.36568055,3.66644856,35
2,390.7997231,2.48,243.115199,25.62159842,35
2,2229.891981,19.922,245.4587542,544.633254,35
2,210.547695,0.983,159.3141551,43.68726682,35
2,921.1527873,5.133,293.2456308,326.3305227,35
2,482.0971335,1.841,405.5046239,83.62913269,35
2,416.4521682,1.389,376.94164,29.39181779,35
2,766.4988942,2.386,355.7808314,175.1865039,35
2,540.2054505,2.215,501.5974482,28.18196155,35
2,560.3384781,1.388,526.8178053,42.66940064,35
2,455.1966612,5.57,358.3531777,57.71122257,35
2,740.0701174,10.92,468.2104228,167.960806,35
2,2247.02846,22.183,115.7410904,286.674334,35
2,1369.828768,3.307,326.8103426,41.0635719,35
2,410.2891702,1.576,332.8453094,75.85505725,35
2,661.9160158,2.216,389.2968019,119.1892658,35
2,765.0938972,1.232,760.9901445,36.96105686,35
2,1524.739187,3.135,973.8588193,299.6040024,35
2,697.2869933,1.404,687.0727763,43.20794102,35
2,507.6583707,1.903,449.3295005,94.58760209,35
2,708.4664174,2.356,453.7488292,221.0385869,35
2,521.2652235,2.028,421.0475033,120.5992189,35
2,547.8482861,0.764,490.3152047,19.09995837,35
2,172.6953314,1.123,162.2498074,23.02005814,35
2,139.7805006,1.763,2.828427125,51.61879503,35
2,859.3515966,1.732,709.0345549,55.21451632,35
2,358.6150189,1.279,69.28924881,123.9586249,35
2,1538.505476,2.87,627.8574679,186.6793118,35
2,667.8671298,2.293,251.1911623,74.93894224,35
2,801.7724503,3.244,291.6247589,124.6156195,35
5,358.8651674,2.637,216.9331694,66.66569265,35
2,244.4868312,1.638,217.368351,32.38281916,35
1,608.2414283,6.208,155.241747,260.6128879,35
3,411.9815583,1.342,374.1617297,5.556420753,35
2,3111.884242,55.614,270.0907255,567.0242831,35
2,908.6567947,5.522,428.1728623,139.9808472,35
2,1082.592483,12.511,408.8031311,216.6617456,35
2,274.8304826,3.229,258.5207922,13.94471976,35
2,450.2658271,1.201,372.6459446,89.4575682,35
2,412.1475233,1.372,409.2248771,13.94343384,35
